Data;Ora solare;Livello Punta Salute (cm);;;
2-mag-99;4.00;-15;;;
2-mag-99;5.00;-25;;;
2-mag-99;6.00;-27;;;
2-mag-99;7.00;-14;;;
2-mag-99;8.00;4;;;
2-mag-99;9.00;22;;;
2-mag-99;10.00;39;;;
2-mag-99;11.00;48;;;
2-mag-99;12.00;54;;;
2-mag-99;13.00;52;;;
2-mag-99;14.00;41;;;
2-mag-99;15.00;30;;;
2-mag-99;16.00;17;;;
2-mag-99;17.00;11;;;
2-mag-99;18.00;10;;;
2-mag-99;19.00;16;;;
2-mag-99;20.00;32;;;
2-mag-99;21.00;48;;;
2-mag-99;22.00;60;;;
2-mag-99;23.00;63;;;
2-mag-99;0.00;62;;;
3-mag-99;1.00;49;;;
3-mag-99;2.00;31;;;
3-mag-99;3.00;11;;;
3-mag-99;4.00;-7;;;
3-mag-99;5.00;-22;;;
3-mag-99;6.00;-29;;;
3-mag-99;7.00;-25;;;
3-mag-99;8.00;-12;;;
3-mag-99;9.00;9;;;
3-mag-99;10.00;28;;;
3-mag-99;11.00;43;;;
3-mag-99;12.00;55;;;
3-mag-99;13.00;52;;;
3-mag-99;14.00;42;;;
3-mag-99;15.00;28;;;
3-mag-99;16.00;15;;;
3-mag-99;17.00;7;;;
3-mag-99;18.00;7;;;
3-mag-99;19.00;15;;;
3-mag-99;20.00;27;;;
3-mag-99;21.00;39;;;
3-mag-99;22.00;51;;;
3-mag-99;23.00;58;;;
3-mag-99;0.00;59;;;
4-mag-99;1.00;52;;;
4-mag-99;2.00;39;;;
4-mag-99;3.00;19;;;
4-mag-99;4.00;-1;;;
4-mag-99;5.00;-16;;;
4-mag-99;6.00;-25;;;
4-mag-99;7.00;-21;;;
4-mag-99;8.00;-5;;;
4-mag-99;9.00;13;;;
4-mag-99;10.00;30;;;
4-mag-99;11.00;43;;;
4-mag-99;12.00;48;;;
4-mag-99;13.00;51;;;
4-mag-99;14.00;52;;;
4-mag-99;15.00;48;;;
4-mag-99;16.00;44;;;
4-mag-99;17.00;36;;;
4-mag-99;18.00;34;;;
4-mag-99;19.00;33;;;
4-mag-99;20.00;40;;;
4-mag-99;21.00;52;;;
4-mag-99;22.00;60;;;
4-mag-99;23.00;68;;;
4-mag-99;0.00;73;;;
5-mag-99;1.00;70;;;
5-mag-99;2.00;58;;;
5-mag-99;3.00;41;;;
5-mag-99;4.00;20;;;
5-mag-99;5.00;4;;;
5-mag-99;6.00;-7;;;
5-mag-99;7.00;-11;;;
5-mag-99;8.00;-5;;;
5-mag-99;9.00;7;;;
5-mag-99;10.00;20;;;
5-mag-99;11.00;33;;;
5-mag-99;12.00;46;;;
5-mag-99;13.00;56;;;
5-mag-99;14.00;59;;;
5-mag-99;15.00;55;;;
5-mag-99;16.00;46;;;
5-mag-99;17.00;39;;;
5-mag-99;18.00;36;;;
5-mag-99;19.00;38;;;
5-mag-99;20.00;41;;;
5-mag-99;21.00;51;;;
5-mag-99;22.00;56;;;
5-mag-99;23.00;61;;;
5-mag-99;0.00;64;;;
6-mag-99;1.00;60;;;
6-mag-99;2.00;51;;;
6-mag-99;3.00;36;;;
6-mag-99;4.00;20;;;
6-mag-99;5.00;7;;;
6-mag-99;6.00;-5;;;
6-mag-99;7.00;-11;;;
6-mag-99;8.00;-10;;;
6-mag-99;9.00;-1;;;
6-mag-99;10.00;11;;;
6-mag-99;11.00;23;;;
6-mag-99;12.00;35;;;
6-mag-99;13.00;42;;;
6-mag-99;14.00;48;;;
6-mag-99;15.00;48;;;
6-mag-99;16.00;48;;;
6-mag-99;17.00;41;;;
6-mag-99;18.00;35;;;
6-mag-99;19.00;31;;;
6-mag-99;20.00;28;;;
6-mag-99;21.00;30;;;
6-mag-99;22.00;33;;;
6-mag-99;23.00;39;;;
6-mag-99;0.00;43;;;
7-mag-99;1.00;44;;;
7-mag-99;2.00;43;;;
7-mag-99;3.00;35;;;
7-mag-99;4.00;25;;;
7-mag-99;5.00;16;;;
7-mag-99;6.00;8;;;
7-mag-99;7.00;3;;;
7-mag-99;8.00;0;;;
7-mag-99;9.00;3;;;
7-mag-99;10.00;8;;;
7-mag-99;11.00;15;;;
7-mag-99;12.00;23;;;
7-mag-99;13.00;31;;;
7-mag-99;14.00;38;;;
7-mag-99;15.00;43;;;
7-mag-99;16.00;46;;;
7-mag-99;17.00;46;;;
7-mag-99;18.00;42;;;
7-mag-99;19.00;38;;;
7-mag-99;20.00;33;;;
7-mag-99;21.00;31;;;
7-mag-99;22.00;31;;;
7-mag-99;23.00;31;;;
7-mag-99;0.00;35;;;
8-mag-99;1.00;39;;;
8-mag-99;2.00;40;;;
8-mag-99;3.00;40;;;
8-mag-99;4.00;36;;;
8-mag-99;5.00;31;;;
8-mag-99;6.00;24;;;
8-mag-99;7.00;17;;;
8-mag-99;8.00;11;;;
8-mag-99;9.00;7;;;
8-mag-99;10.00;4;;;
8-mag-99;11.00;7;;;
8-mag-99;12.00;11;;;
8-mag-99;13.00;20;;;
8-mag-99;14.00;31;;;
8-mag-99;15.00;39;;;
8-mag-99;16.00;46;;;
8-mag-99;17.00;50;;;
8-mag-99;18.00;52;;;
8-mag-99;19.00;51;;;
8-mag-99;20.00;47;;;
8-mag-99;21.00;42;;;
8-mag-99;22.00;39;;;
8-mag-99;23.00;36;;;
8-mag-99;0.00;36;;;
9-mag-99;1.00;33;;;
9-mag-99;2.00;36;;;
9-mag-99;3.00;36;;;
9-mag-99;4.00;36;;;
9-mag-99;5.00;36;;;
9-mag-99;6.00;31;;;
9-mag-99;7.00;27;;;
9-mag-99;8.00;20;;;
9-mag-99;9.00;15;;;
9-mag-99;10.00;9;;;
9-mag-99;11.00;4;;;
9-mag-99;12.00;3;;;
9-mag-99;13.00;7;;;
9-mag-99;14.00;14;;;
9-mag-99;15.00;23;;;
9-mag-99;16.00;35;;;
9-mag-99;17.00;46;;;
9-mag-99;18.00;55;;;
9-mag-99;19.00;59;;;
9-mag-99;20.00;57;;;
9-mag-99;21.00;51;;;
9-mag-99;22.00;39;;;
9-mag-99;23.00;27;;;
9-mag-99;0.00;20;;;
10-mag-99;1.00;14;;;
10-mag-99;2.00;12;;;
10-mag-99;3.00;15;;;
10-mag-99;4.00;18;;;
10-mag-99;5.00;23;;;
10-mag-99;6.00;27;;;
10-mag-99;7.00;28;;;
10-mag-99;8.00;25;;;
10-mag-99;9.00;16;;;
10-mag-99;10.00;7;;;
10-mag-99;11.00;-4;;;
10-mag-99;12.00;-8;;;
10-mag-99;13.00;-9;;;
10-mag-99;14.00;-4;;;
10-mag-99;15.00;8;;;
10-mag-99;16.00;23;;;
10-mag-99;17.00;38;;;
10-mag-99;18.00;50;;;
10-mag-99;19.00;59;;;
10-mag-99;20.00;60;;;
10-mag-99;21.00;57;;;
10-mag-99;22.00;46;;;
10-mag-99;23.00;31;;;
10-mag-99;0.00;17;;;
11-mag-99;1.00;4;;;
11-mag-99;2.00;-1;;;
11-mag-99;3.00;-1;;;
11-mag-99;4.00;8;;;
11-mag-99;5.00;19;;;
11-mag-99;6.00;30;;;
11-mag-99;7.00;38;;;
11-mag-99;8.00;39;;;
11-mag-99;9.00;32;;;
11-mag-99;10.00;22;;;
11-mag-99;11.00;8;;;
11-mag-99;12.00;-4;;;
11-mag-99;13.00;-12;;;
11-mag-99;14.00;-12;;;
11-mag-99;15.00;-1;;;
11-mag-99;16.00;15;;;
11-mag-99;17.00;32;;;
11-mag-99;18.00;49;;;
11-mag-99;19.00;61;;;
11-mag-99;20.00;68;;;
11-mag-99;21.00;67;;;
11-mag-99;22.00;55;;;
11-mag-99;23.00;39;;;
11-mag-99;0.00;20;;;
12-mag-99;1.00;6;;;
12-mag-99;2.00;-8;;;
12-mag-99;3.00;-12;;;
12-mag-99;4.00;-8;;;
12-mag-99;5.00;7;;;
12-mag-99;6.00;22;;;
12-mag-99;7.00;36;;;
12-mag-99;8.00;44;;;
12-mag-99;9.00;46;;;
12-mag-99;10.00;36;;;
12-mag-99;11.00;23;;;
12-mag-99;12.00;8;;;
12-mag-99;13.00;-8;;;
12-mag-99;14.00;-14;;;
12-mag-99;15.00;-9;;;
12-mag-99;16.00;4;;;
12-mag-99;17.00;22;;;
12-mag-99;18.00;41;;;
12-mag-99;19.00;58;;;
12-mag-99;20.00;70;;;
12-mag-99;21.00;75;;;
12-mag-99;22.00;70;;;
12-mag-99;23.00;54;;;
12-mag-99;0.00;31;;;
13-mag-99;1.00;9;;;
13-mag-99;2.00;-10;;;
13-mag-99;3.00;-24;;;
13-mag-99;4.00;-26;;;
13-mag-99;5.00;-12;;;
13-mag-99;6.00;7;;;
13-mag-99;7.00;27;;;
13-mag-99;8.00;43;;;
13-mag-99;9.00;51;;;
13-mag-99;10.00;47;;;
13-mag-99;11.00;36;;;
13-mag-99;12.00;20;;;
13-mag-99;13.00;4;;;
13-mag-99;14.00;-8;;;
13-mag-99;15.00;-12;;;
13-mag-99;16.00;-5;;;
13-mag-99;17.00;11;;;
13-mag-99;18.00;31;;;
13-mag-99;19.00;50;;;
13-mag-99;20.00;65;;;
13-mag-99;21.00;73;;;
13-mag-99;22.00;72;;;
13-mag-99;23.00;63;;;
13-mag-99;0.00;43;;;
14-mag-99;1.00;19;;;
14-mag-99;2.00;-3;;;
14-mag-99;3.00;-21;;;
14-mag-99;4.00;-29;;;
14-mag-99;5.00;-25;;;
14-mag-99;6.00;-7;;;
14-mag-99;7.00;16;;;
14-mag-99;8.00;36;;;
14-mag-99;9.00;51;;;
14-mag-99;10.00;57;;;
14-mag-99;11.00;56;;;
14-mag-99;12.00;44;;;
14-mag-99;13.00;28;;;
14-mag-99;14.00;14;;;
14-mag-99;15.00;4;;;
14-mag-99;16.00;3;;;
14-mag-99;17.00;16;;;
14-mag-99;18.00;35;;;
14-mag-99;19.00;55;;;
14-mag-99;20.00;71;;;
14-mag-99;21.00;82;;;
14-mag-99;22.00;87;;;
14-mag-99;23.00;81;;;
14-mag-99;0.00;65;;;
15-mag-99;1.00;40;;;
15-mag-99;2.00;16;;;
15-mag-99;3.00;-8;;;
15-mag-99;4.00;-25;;;
15-mag-99;5.00;-33;;;
15-mag-99;6.00;-29;;;
15-mag-99;7.00;-10;;;
15-mag-99;8.00;15;;;
15-mag-99;9.00;35;;;
15-mag-99;10.00;48;;;
15-mag-99;11.00;56;;;
15-mag-99;12.00;52;;;
15-mag-99;13.00;39;;;
15-mag-99;14.00;23;;;
15-mag-99;15.00;8;;;
15-mag-99;16.00;-1;;;
15-mag-99;17.00;3;;;
15-mag-99;18.00;17;;;
15-mag-99;19.00;36;;;
15-mag-99;20.00;55;;;
15-mag-99;21.00;71;;;
15-mag-99;22.00;79;;;
15-mag-99;23.00;79;;;
15-mag-99;0.00;68;;;
16-mag-99;1.00;48;;;
16-mag-99;2.00;24;;;
16-mag-99;3.00;-1;;;
16-mag-99;4.00;-24;;;
16-mag-99;5.00;-39;;;
16-mag-99;6.00;-44;;;
16-mag-99;7.00;-33;;;
16-mag-99;8.00;-8;;;
16-mag-99;9.00;17;;;
16-mag-99;10.00;38;;;
16-mag-99;11.00;52;;;
16-mag-99;12.00;60;;;
16-mag-99;13.00;55;;;
16-mag-99;14.00;43;;;
16-mag-99;15.00;27;;;
16-mag-99;16.00;14;;;
16-mag-99;17.00;7;;;
16-mag-99;18.00;11;;;
16-mag-99;19.00;23;;;
16-mag-99;20.00;41;;;
16-mag-99;21.00;59;;;
16-mag-99;22.00;72;;;
16-mag-99;23.00;75;;;
16-mag-99;0.00;68;;;
17-mag-99;1.00;51;;;
17-mag-99;2.00;27;;;
17-mag-99;3.00;4;;;
17-mag-99;4.00;-18;;;
17-mag-99;5.00;-34;;;
17-mag-99;6.00;-42;;;
17-mag-99;7.00;-37;;;
17-mag-99;8.00;-18;;;
17-mag-99;9.00;8;;;
17-mag-99;10.00;31;;;
17-mag-99;11.00;48;;;
17-mag-99;12.00;60;;;
17-mag-99;13.00;61;;;
17-mag-99;14.00;55;;;
17-mag-99;15.00;38;;;
17-mag-99;16.00;23;;;
17-mag-99;17.00;11;;;
17-mag-99;18.00;6;;;
17-mag-99;19.00;11;;;
17-mag-99;20.00;23;;;
17-mag-99;21.00;38;;;
17-mag-99;22.00;48;;;
17-mag-99;23.00;56;;;
17-mag-99;0.00;59;;;
18-mag-99;1.00;48;;;
18-mag-99;2.00;33;;;
18-mag-99;3.00;14;;;
18-mag-99;4.00;-7;;;
18-mag-99;5.00;-21;;;
18-mag-99;6.00;-33;;;
18-mag-99;7.00;-33;;;
18-mag-99;8.00;-21;;;
18-mag-99;9.00;-2;;;
18-mag-99;10.00;20;;;
18-mag-99;11.00;36;;;
18-mag-99;12.00;49;;;
18-mag-99;13.00;56;;;
18-mag-99;14.00;55;;;
18-mag-99;15.00;46;;;
18-mag-99;16.00;32;;;
18-mag-99;17.00;20;;;
18-mag-99;18.00;11;;;
18-mag-99;19.00;9;;;
18-mag-99;20.00;20;;;
18-mag-99;21.00;36;;;
18-mag-99;22.00;49;;;
18-mag-99;23.00;61;;;
18-mag-99;0.00;64;;;
19-mag-99;1.00;60;;;
19-mag-99;2.00;48;;;
19-mag-99;3.00;31;;;
19-mag-99;4.00;14;;;
19-mag-99;5.00;-4;;;
19-mag-99;6.00;-16;;;
19-mag-99;7.00;-21;;;
19-mag-99;8.00;-18;;;
19-mag-99;9.00;-8;;;
19-mag-99;10.00;8;;;
19-mag-99;11.00;23;;;
19-mag-99;12.00;38;;;
19-mag-99;13.00;48;;;
19-mag-99;14.00;54;;;
19-mag-99;15.00;52;;;
19-mag-99;16.00;46;;;
19-mag-99;17.00;38;;;
19-mag-99;18.00;31;;;
19-mag-99;19.00;31;;;
19-mag-99;20.00;35;;;
19-mag-99;21.00;41;;;
19-mag-99;22.00;49;;;
19-mag-99;23.00;57;;;
19-mag-99;0.00;59;;;
20-mag-99;1.00;57;;;
20-mag-99;2.00;51;;;
20-mag-99;3.00;39;;;
20-mag-99;4.00;23;;;
20-mag-99;5.00;10;;;
20-mag-99;6.00;-5;;;
20-mag-99;7.00;-12;;;
20-mag-99;8.00;-16;;;
20-mag-99;9.00;-10;;;
20-mag-99;10.00;1;;;
20-mag-99;11.00;15;;;
20-mag-99;12.00;28;;;
20-mag-99;13.00;39;;;
20-mag-99;14.00;50;;;
20-mag-99;15.00;60;;;
20-mag-99;16.00;67;;;
20-mag-99;17.00;65;;;
20-mag-99;18.00;60;;;
20-mag-99;19.00;54;;;
20-mag-99;20.00;49;;;
20-mag-99;21.00;47;;;
20-mag-99;22.00;44;;;
20-mag-99;23.00;48;;;
20-mag-99;0.00;55;;;
21-mag-99;1.00;55;;;
21-mag-99;2.00;49;;;
21-mag-99;3.00;43;;;
21-mag-99;4.00;31;;;
21-mag-99;5.00;17;;;
21-mag-99;6.00;4;;;
21-mag-99;7.00;-5;;;
21-mag-99;8.00;-8;;;
21-mag-99;9.00;-10;;;
21-mag-99;10.00;-5;;;
21-mag-99;11.00;8;;;
21-mag-99;12.00;22;;;
21-mag-99;13.00;36;;;
21-mag-99;14.00;52;;;
21-mag-99;15.00;63;;;
21-mag-99;16.00;70;;;
21-mag-99;17.00;72;;;
21-mag-99;18.00;69;;;
21-mag-99;19.00;63;;;
21-mag-99;20.00;54;;;
21-mag-99;21.00;44;;;
21-mag-99;22.00;38;;;
21-mag-99;23.00;31;;;
21-mag-99;0.00;27;;;
22-mag-99;1.00;25;;;
22-mag-99;2.00;23;;;
22-mag-99;3.00;23;;;
22-mag-99;4.00;20;;;
22-mag-99;5.00;14;;;
22-mag-99;6.00;11;;;
22-mag-99;7.00;9;;;
22-mag-99;8.00;7;;;
22-mag-99;9.00;4;;;
22-mag-99;10.00;4;;;
22-mag-99;11.00;7;;;
22-mag-99;12.00;15;;;
22-mag-99;13.00;27;;;
22-mag-99;14.00;40;;;
22-mag-99;15.00;52;;;
22-mag-99;16.00;59;;;
22-mag-99;17.00;63;;;
22-mag-99;18.00;62;;;
22-mag-99;19.00;56;;;
22-mag-99;20.00;46;;;
22-mag-99;21.00;35;;;
22-mag-99;22.00;24;;;
22-mag-99;23.00;16;;;
22-mag-99;0.00;11;;;
23-mag-99;1.00;9;;;
23-mag-99;2.00;8;;;
23-mag-99;3.00;12;;;
23-mag-99;4.00;16;;;
23-mag-99;5.00;20;;;
23-mag-99;6.00;23;;;
23-mag-99;7.00;25;;;
23-mag-99;8.00;23;;;
23-mag-99;9.00;17;;;
23-mag-99;10.00;12;;;
23-mag-99;11.00;9;;;
23-mag-99;12.00;9;;;
23-mag-99;13.00;12;;;
23-mag-99;14.00;20;;;
23-mag-99;15.00;30;;;
23-mag-99;16.00;39;;;
23-mag-99;17.00;48;;;
23-mag-99;18.00;52;;;
23-mag-99;19.00;52;;;
23-mag-99;20.00;46;;;
23-mag-99;21.00;36;;;
23-mag-99;22.00;24;;;
23-mag-99;23.00;11;;;
23-mag-99;0.00;4;;;
24-mag-99;1.00;3;;;
24-mag-99;2.00;1;;;
24-mag-99;3.00;6;;;
24-mag-99;4.00;14;;;
24-mag-99;5.00;23;;;
24-mag-99;6.00;32;;;
24-mag-99;7.00;36;;;
24-mag-99;8.00;36;;;
24-mag-99;9.00;32;;;
24-mag-99;10.00;22;;;
24-mag-99;11.00;11;;;
24-mag-99;12.00;0;;;
24-mag-99;13.00;-5;;;
24-mag-99;14.00;-2;;;
24-mag-99;15.00;7;;;
24-mag-99;16.00;20;;;
24-mag-99;17.00;32;;;
24-mag-99;18.00;41;;;
24-mag-99;19.00;46;;;
24-mag-99;20.00;47;;;
24-mag-99;21.00;40;;;
24-mag-99;22.00;30;;;
24-mag-99;23.00;17;;;
24-mag-99;0.00;6;;;
25-mag-99;1.00;-1;;;
25-mag-99;2.00;-5;;;
25-mag-99;3.00;-1;;;
25-mag-99;4.00;7;;;
25-mag-99;5.00;17;;;
25-mag-99;6.00;28;;;
25-mag-99;7.00;38;;;
25-mag-99;8.00;42;;;
25-mag-99;9.00;39;;;
25-mag-99;10.00;31;;;
25-mag-99;11.00;19;;;
25-mag-99;12.00;6;;;
25-mag-99;13.00;-4;;;
25-mag-99;14.00;-7;;;
25-mag-99;15.00;-1;;;
25-mag-99;16.00;11;;;
25-mag-99;17.00;27;;;
25-mag-99;18.00;42;;;
25-mag-99;19.00;54;;;
25-mag-99;20.00;57;;;
25-mag-99;21.00;55;;;
25-mag-99;22.00;48;;;
25-mag-99;23.00;35;;;
25-mag-99;0.00;20;;;
26-mag-99;1.00;4;;;
26-mag-99;2.00;-4;;;
26-mag-99;3.00;-7;;;
26-mag-99;4.00;-4;;;
26-mag-99;5.00;7;;;
26-mag-99;6.00;19;;;
26-mag-99;7.00;30;;;
26-mag-99;8.00;36;;;
26-mag-99;9.00;38;;;
26-mag-99;10.00;32;;;
26-mag-99;11.00;20;;;
26-mag-99;12.00;8;;;
26-mag-99;13.00;-5;;;
26-mag-99;14.00;-12;;;
26-mag-99;15.00;-9;;;
26-mag-99;16.00;3;;;
26-mag-99;17.00;18;;;
26-mag-99;18.00;36;;;
26-mag-99;19.00;51;;;
26-mag-99;20.00;62;;;
26-mag-99;21.00;64;;;
26-mag-99;22.00;59;;;
26-mag-99;23.00;43;;;
26-mag-99;0.00;24;;;
27-mag-99;1.00;7;;;
27-mag-99;2.00;-8;;;
27-mag-99;3.00;-16;;;
27-mag-99;4.00;-19;;;
27-mag-99;5.00;-9;;;
27-mag-99;6.00;4;;;
27-mag-99;7.00;20;;;
27-mag-99;8.00;31;;;
27-mag-99;9.00;36;;;
27-mag-99;10.00;35;;;
27-mag-99;11.00;27;;;
27-mag-99;12.00;15;;;
27-mag-99;13.00;4;;;
27-mag-99;14.00;-4;;;
27-mag-99;15.00;-4;;;
27-mag-99;16.00;6;;;
27-mag-99;17.00;20;;;
27-mag-99;18.00;36;;;
27-mag-99;19.00;52;;;
27-mag-99;20.00;62;;;
27-mag-99;21.00;68;;;
27-mag-99;22.00;67;;;
27-mag-99;23.00;55;;;
27-mag-99;0.00;36;;;
28-mag-99;1.00;16;;;
28-mag-99;2.00;-4;;;
28-mag-99;3.00;-18;;;
28-mag-99;4.00;-25;;;
28-mag-99;5.00;-23;;;
28-mag-99;6.00;-9;;;
28-mag-99;7.00;8;;;
28-mag-99;8.00;23;;;
28-mag-99;9.00;35;;;
28-mag-99;10.00;40;;;
28-mag-99;11.00;39;;;
28-mag-99;12.00;31;;;
28-mag-99;13.00;20;;;
28-mag-99;14.00;8;;;
28-mag-99;15.00;3;;;
28-mag-99;16.00;4;;;
28-mag-99;17.00;13;;;
28-mag-99;18.00;30;;;
28-mag-99;19.00;46;;;
28-mag-99;20.00;59;;;
28-mag-99;21.00;63;;;
28-mag-99;22.00;63;;;
28-mag-99;23.00;60;;;
28-mag-99;0.00;43;;;
29-mag-99;1.00;20;;;
29-mag-99;2.00;-2;;;
29-mag-99;3.00;-21;;;
29-mag-99;4.00;-34;;;
29-mag-99;5.00;-37;;;
29-mag-99;6.00;-25;;;
29-mag-99;7.00;-5;;;
29-mag-99;8.00;15;;;
29-mag-99;9.00;30;;;
29-mag-99;10.00;39;;;
29-mag-99;11.00;43;;;
29-mag-99;12.00;39;;;
29-mag-99;13.00;28;;;
29-mag-99;14.00;17;;;
29-mag-99;15.00;8;;;
29-mag-99;16.00;4;;;
29-mag-99;17.00;11;;;
29-mag-99;18.00;23;;;
29-mag-99;19.00;39;;;
29-mag-99;20.00;55;;;
29-mag-99;21.00;65;;;
29-mag-99;22.00;69;;;
29-mag-99;23.00;64;;;
29-mag-99;0.00;49;;;
30-mag-99;1.00;27;;;
30-mag-99;2.00;4;;;
30-mag-99;3.00;-17;;;
30-mag-99;4.00;-33;;;
30-mag-99;5.00;-40;;;
30-mag-99;6.00;-33;;;
30-mag-99;7.00;-16;;;
30-mag-99;8.00;8;;;
30-mag-99;9.00;28;;;
30-mag-99;10.00;43;;;
30-mag-99;11.00;48;;;
30-mag-99;12.00;48;;;
30-mag-99;13.00;40;;;
30-mag-99;14.00;27;;;
30-mag-99;15.00;15;;;
30-mag-99;16.00;8;;;
30-mag-99;17.00;9;;;
30-mag-99;18.00;20;;;
30-mag-99;19.00;35;;;
30-mag-99;20.00;48;;;
30-mag-99;21.00;62;;;
30-mag-99;22.00;68;;;
30-mag-99;23.00;64;;;
30-mag-99;0.00;52;;;
31-mag-99;1.00;31;;;
31-mag-99;2.00;8;;;
31-mag-99;3.00;-12;;;
31-mag-99;4.00;-28;;;
31-mag-99;5.00;-36;;;
31-mag-99;6.00;-32;;;
31-mag-99;7.00;-16;;;
31-mag-99;8.00;3;;;
31-mag-99;9.00;20;;;
31-mag-99;10.00;33;;;
31-mag-99;11.00;43;;;
31-mag-99;12.00;46;;;
31-mag-99;13.00;43;;;
31-mag-99;14.00;32;;;
31-mag-99;15.00;21;;;
31-mag-99;16.00;14;;;
31-mag-99;17.00;10;;;
31-mag-99;18.00;15;;;
31-mag-99;19.00;27;;;
31-mag-99;20.00;41;;;
31-mag-99;21.00;52;;;
31-mag-99;22.00;59;;;
31-mag-99;23.00;59;;;
31-mag-99;0.00;52;;;
1-giu-99;1.00;37;;;
1-giu-99;2.00;18;;;
1-giu-99;3.00;-2;;;
1-giu-99;4.00;-17;;;
1-giu-99;5.00;-30;;;
1-giu-99;6.00;-33;;;
1-giu-99;7.00;-23;;;
1-giu-99;8.00;-9;;;
1-giu-99;9.00;9;;;
1-giu-99;10.00;25;;;
1-giu-99;11.00;37;;;
1-giu-99;12.00;45;;;
1-giu-99;13.00;47;;;
1-giu-99;14.00;40;;;
1-giu-99;15.00;32;;;
1-giu-99;16.00;23;;;
1-giu-99;17.00;15;;;
1-giu-99;18.00;11;;;
1-giu-99;19.00;16;;;
1-giu-99;20.00;27;;;
1-giu-99;21.00;40;;;
1-giu-99;22.00;53;;;
1-giu-99;23.00;59;;;
1-giu-99;0.00;57;;;
2-giu-99;1.00;48;;;
2-giu-99;2.00;31;;;
2-giu-99;3.00;11;;;
2-giu-99;4.00;-9;;;
2-giu-99;5.00;-26;;;
2-giu-99;6.00;-33;;;
2-giu-99;7.00;-33;;;
2-giu-99;8.00;-18;;;
2-giu-99;9.00;0;;;
2-giu-99;10.00;19;;;
2-giu-99;11.00;32;;;
2-giu-99;12.00;43;;;
2-giu-99;13.00;49;;;
2-giu-99;14.00;48;;;
2-giu-99;15.00;43;;;
2-giu-99;16.00;33;;;
2-giu-99;17.00;24;;;
2-giu-99;18.00;20;;;
2-giu-99;19.00;22;;;
2-giu-99;20.00;31;;;
2-giu-99;21.00;42;;;
2-giu-99;22.00;55;;;
2-giu-99;23.00;62;;;
2-giu-99;0.00;65;;;
3-giu-99;1.00;60;;;
3-giu-99;2.00;46;;;
3-giu-99;3.00;25;;;
3-giu-99;4.00;4;;;
3-giu-99;5.00;-12;;;
3-giu-99;6.00;-22;;;
3-giu-99;7.00;-23;;;
3-giu-99;8.00;-12;;;
3-giu-99;9.00;3;;;
3-giu-99;10.00;19;;;
3-giu-99;11.00;32;;;
3-giu-99;12.00;41;;;
3-giu-99;13.00;48;;;
3-giu-99;14.00;48;;;
3-giu-99;15.00;43;;;
3-giu-99;16.00;36;;;
3-giu-99;17.00;30;;;
3-giu-99;18.00;25;;;
3-giu-99;19.00;27;;;
3-giu-99;20.00;33;;;
3-giu-99;21.00;45;;;
3-giu-99;22.00;55;;;
3-giu-99;23.00;62;;;
3-giu-99;0.00;63;;;
4-giu-99;1.00;56;;;
4-giu-99;2.00;46;;;
4-giu-99;3.00;31;;;
4-giu-99;4.00;16;;;
4-giu-99;5.00;0;;;
4-giu-99;6.00;-12;;;
4-giu-99;7.00;-17;;;
4-giu-99;8.00;-12;;;
4-giu-99;9.00;-2;;;
4-giu-99;10.00;8;;;
4-giu-99;11.00;20;;;
4-giu-99;12.00;31;;;
4-giu-99;13.00;39;;;
4-giu-99;14.00;46;;;
4-giu-99;15.00;46;;;
4-giu-99;16.00;43;;;
4-giu-99;17.00;36;;;
4-giu-99;18.00;31;;;
4-giu-99;19.00;31;;;
4-giu-99;20.00;31;;;
4-giu-99;21.00;32;;;
4-giu-99;22.00;39;;;
4-giu-99;23.00;46;;;
4-giu-99;0.00;52;;;
5-giu-99;1.00;52;;;
5-giu-99;2.00;46;;;
5-giu-99;3.00;32;;;
5-giu-99;4.00;19;;;
5-giu-99;5.00;4;;;
5-giu-99;6.00;-8;;;
5-giu-99;7.00;-16;;;
5-giu-99;8.00;-17;;;
5-giu-99;9.00;-12;;;
5-giu-99;10.00;-3;;;
5-giu-99;11.00;8;;;
5-giu-99;12.00;20;;;
5-giu-99;13.00;31;;;
5-giu-99;14.00;41;;;
5-giu-99;15.00;48;;;
5-giu-99;16.00;54;;;
5-giu-99;17.00;55;;;
5-giu-99;18.00;52;;;
5-giu-99;19.00;46;;;
5-giu-99;20.00;39;;;
5-giu-99;21.00;33;;;
5-giu-99;22.00;31;;;
5-giu-99;23.00;31;;;
5-giu-99;0.00;33;;;
6-giu-99;1.00;36;;;
6-giu-99;2.00;36;;;
6-giu-99;3.00;33;;;
6-giu-99;4.00;25;;;
6-giu-99;5.00;16;;;
6-giu-99;6.00;6;;;
6-giu-99;7.00;-1;;;
6-giu-99;8.00;-7;;;
6-giu-99;9.00;-8;;;
6-giu-99;10.00;-5;;;
6-giu-99;11.00;4;;;
6-giu-99;12.00;16;;;
6-giu-99;13.00;31;;;
6-giu-99;14.00;43;;;
6-giu-99;15.00;54;;;
6-giu-99;16.00;60;;;
6-giu-99;17.00;64;;;
6-giu-99;18.00;62;;;
6-giu-99;19.00;55;;;
6-giu-99;20.00;46;;;
6-giu-99;21.00;39;;;
6-giu-99;22.00;35;;;
6-giu-99;23.00;28;;;
6-giu-99;0.00;25;;;
7-giu-99;1.00;24;;;
7-giu-99;2.00;24;;;
