Data;Ora solare;Livello Punta Salute (cm);;;
5-feb-00;14.00;-20;;;
5-feb-00;15.00;-40;;;
5-feb-00;16.00;-61;;;
5-feb-00;17.00;-69;;;
5-feb-00;18.00;-61;;;
5-feb-00;19.00;-44;;;
5-feb-00;20.00;-21;;;
5-feb-00;21.00;-1;;;
5-feb-00;22.00;17;;;
5-feb-00;23.00;28;;;
6-feb-00;0.00;32;;;
6-feb-00;1.00;27;;;
6-feb-00;2.00;11;;;
6-feb-00;3.00;-5;;;
6-feb-00;4.00;-17;;;
6-feb-00;5.00;-25;;;
6-feb-00;6.00;-24;;;
6-feb-00;7.00;-12;;;
6-feb-00;8.00;4;;;
6-feb-00;9.00;19;;;
6-feb-00;10.00;30;;;
6-feb-00;11.00;32;;;
6-feb-00;12.00;26;;;
6-feb-00;13.00;9;;;
6-feb-00;14.00;-12;;;
6-feb-00;15.00;-33;;;
6-feb-00;16.00;-52;;;
6-feb-00;17.00;-61;;;
6-feb-00;18.00;-60;;;
6-feb-00;19.00;-44;;;
6-feb-00;20.00;-22;;;
6-feb-00;21.00;2;;;
6-feb-00;22.00;20;;;
6-feb-00;23.00;33;;;
7-feb-00;0.00;43;;;
7-feb-00;1.00;41;;;
7-feb-00;2.00;30;;;
7-feb-00;3.00;14;;;
7-feb-00;4.00;-1;;;
7-feb-00;5.00;-12;;;
7-feb-00;6.00;-16;;;
7-feb-00;7.00;-9;;;
7-feb-00;8.00;4;;;
7-feb-00;9.00;20;;;
7-feb-00;10.00;36;;;
7-feb-00;11.00;43;;;
7-feb-00;12.00;41;;;
7-feb-00;13.00;30;;;
7-feb-00;14.00;9;;;
7-feb-00;15.00;-12;;;
7-feb-00;16.00;-33;;;
7-feb-00;17.00;-48;;;
7-feb-00;18.00;-53;;;
7-feb-00;19.00;-44;;;
7-feb-00;20.00;-26;;;
7-feb-00;21.00;-2;;;
7-feb-00;22.00;16;;;
7-feb-00;23.00;32;;;
8-feb-00;0.00;41;;;
8-feb-00;1.00;44;;;
8-feb-00;2.00;38;;;
8-feb-00;3.00;23;;;
8-feb-00;4.00;7;;;
8-feb-00;5.00;-6;;;
8-feb-00;6.00;-12;;;
8-feb-00;7.00;-12;;;
8-feb-00;8.00;-2;;;
8-feb-00;9.00;12;;;
8-feb-00;10.00;27;;;
8-feb-00;11.00;39;;;
8-feb-00;12.00;44;;;
8-feb-00;13.00;40;;;
8-feb-00;14.00;25;;;
8-feb-00;15.00;4;;;
8-feb-00;16.00;-16;;;
8-feb-00;17.00;-33;;;
8-feb-00;18.00;-41;;;
8-feb-00;19.00;-40;;;
8-feb-00;20.00;-25;;;
8-feb-00;21.00;-7;;;
8-feb-00;22.00;14;;;
8-feb-00;23.00;31;;;
9-feb-00;0.00;46;;;
9-feb-00;1.00;52;;;
9-feb-00;2.00;52;;;
9-feb-00;3.00;41;;;
9-feb-00;4.00;27;;;
9-feb-00;5.00;11;;;
9-feb-00;6.00;0;;;
9-feb-00;7.00;-4;;;
9-feb-00;8.00;4;;;
9-feb-00;9.00;16;;;
9-feb-00;10.00;31;;;
9-feb-00;11.00;44;;;
9-feb-00;12.00;50;;;
9-feb-00;13.00;46;;;
9-feb-00;14.00;33;;;
9-feb-00;15.00;16;;;
9-feb-00;16.00;-3;;;
9-feb-00;17.00;-20;;;
9-feb-00;18.00;-29;;;
9-feb-00;19.00;-31;;;
9-feb-00;20.00;-21;;;
9-feb-00;21.00;-4;;;
9-feb-00;22.00;11;;;
9-feb-00;23.00;25;;;
10-feb-00;0.00;36;;;
10-feb-00;1.00;44;;;
10-feb-00;2.00;46;;;
10-feb-00;3.00;41;;;
10-feb-00;4.00;30;;;
10-feb-00;5.00;14;;;
10-feb-00;6.00;1;;;
10-feb-00;7.00;-5;;;
10-feb-00;8.00;-8;;;
10-feb-00;9.00;-7;;;
10-feb-00;10.00;5;;;
10-feb-00;11.00;18;;;
10-feb-00;12.00;27;;;
10-feb-00;13.00;25;;;
10-feb-00;14.00;20;;;
10-feb-00;15.00;8;;;
10-feb-00;16.00;-7;;;
10-feb-00;17.00;-19;;;
10-feb-00;18.00;-28;;;
10-feb-00;19.00;-29;;;
10-feb-00;20.00;-24;;;
10-feb-00;21.00;-12;;;
10-feb-00;22.00;7;;;
10-feb-00;23.00;23;;;
11-feb-00;0.00;33;;;
11-feb-00;1.00;42;;;
11-feb-00;2.00;47;;;
11-feb-00;3.00;45;;;
11-feb-00;4.00;36;;;
11-feb-00;5.00;24;;;
11-feb-00;6.00;11;;;
11-feb-00;7.00;-1;;;
11-feb-00;8.00;-8;;;
11-feb-00;9.00;-12;;;
11-feb-00;10.00;-12;;;
11-feb-00;11.00;-5;;;
11-feb-00;12.00;4;;;
11-feb-00;13.00;14;;;
11-feb-00;14.00;19;;;
11-feb-00;15.00;17;;;
11-feb-00;16.00;8;;;
11-feb-00;17.00;-5;;;
11-feb-00;18.00;-15;;;
11-feb-00;19.00;-21;;;
11-feb-00;20.00;-21;;;
11-feb-00;21.00;-12;;;
11-feb-00;22.00;-1;;;
11-feb-00;23.00;14;;;
12-feb-00;0.00;24;;;
12-feb-00;1.00;35;;;
12-feb-00;2.00;43;;;
12-feb-00;3.00;43;;;
12-feb-00;4.00;39;;;
12-feb-00;5.00;31;;;
12-feb-00;6.00;17;;;
12-feb-00;7.00;4;;;
12-feb-00;8.00;-8;;;
12-feb-00;9.00;-16;;;
12-feb-00;10.00;-17;;;
12-feb-00;11.00;-12;;;
12-feb-00;12.00;-1;;;
12-feb-00;13.00;8;;;
12-feb-00;14.00;15;;;
12-feb-00;15.00;17;;;
12-feb-00;16.00;14;;;
12-feb-00;17.00;8;;;
12-feb-00;18.00;1;;;
12-feb-00;19.00;-2;;;
12-feb-00;20.00;-5;;;
12-feb-00;21.00;-1;;;
12-feb-00;22.00;6;;;
12-feb-00;23.00;14;;;
13-feb-00;0.00;23;;;
13-feb-00;1.00;31;;;
13-feb-00;2.00;35;;;
13-feb-00;3.00;36;;;
13-feb-00;4.00;36;;;
13-feb-00;5.00;31;;;
13-feb-00;6.00;23;;;
13-feb-00;7.00;12;;;
13-feb-00;8.00;3;;;
13-feb-00;9.00;-7;;;
13-feb-00;10.00;-12;;;
13-feb-00;11.00;-16;;;
13-feb-00;12.00;-16;;;
13-feb-00;13.00;-12;;;
13-feb-00;14.00;-5;;;
13-feb-00;15.00;3;;;
13-feb-00;16.00;9;;;
13-feb-00;17.00;14;;;
13-feb-00;18.00;16;;;
13-feb-00;19.00;17;;;
13-feb-00;20.00;16;;;
13-feb-00;21.00;14;;;
13-feb-00;22.00;12;;;
13-feb-00;23.00;14;;;
14-feb-00;0.00;20;;;
14-feb-00;1.00;27;;;
14-feb-00;2.00;33;;;
14-feb-00;3.00;39;;;
14-feb-00;4.00;43;;;
14-feb-00;5.00;44;;;
14-feb-00;6.00;43;;;
14-feb-00;7.00;36;;;
14-feb-00;8.00;27;;;
14-feb-00;9.00;16;;;
14-feb-00;10.00;3;;;
14-feb-00;11.00;-8;;;
14-feb-00;12.00;-16;;;
14-feb-00;13.00;-21;;;
14-feb-00;14.00;-20;;;
14-feb-00;15.00;-13;;;
14-feb-00;16.00;-5;;;
14-feb-00;17.00;4;;;
14-feb-00;18.00;14;;;
14-feb-00;19.00;20;;;
14-feb-00;20.00;23;;;
14-feb-00;21.00;23;;;
14-feb-00;22.00;22;;;
14-feb-00;23.00;17;;;
15-feb-00;0.00;16;;;
15-feb-00;1.00;16;;;
15-feb-00;2.00;20;;;
15-feb-00;3.00;27;;;
15-feb-00;4.00;36;;;
15-feb-00;5.00;41;;;
15-feb-00;6.00;46;;;
15-feb-00;7.00;47;;;
15-feb-00;8.00;42;;;
15-feb-00;9.00;32;;;
15-feb-00;10.00;20;;;
15-feb-00;11.00;4;;;
15-feb-00;12.00;-10;;;
15-feb-00;13.00;-21;;;
15-feb-00;14.00;-28;;;
15-feb-00;15.00;-28;;;
15-feb-00;16.00;-18;;;
15-feb-00;17.00;-4;;;
15-feb-00;18.00;12;;;
15-feb-00;19.00;25;;;
15-feb-00;20.00;33;;;
15-feb-00;21.00;39;;;
15-feb-00;22.00;39;;;
15-feb-00;23.00;32;;;
16-feb-00;0.00;25;;;
16-feb-00;1.00;20;;;
16-feb-00;2.00;17;;;
16-feb-00;3.00;20;;;
16-feb-00;4.00;27;;;
16-feb-00;5.00;36;;;
16-feb-00;6.00;46;;;
16-feb-00;7.00;54;;;
16-feb-00;8.00;59;;;
16-feb-00;9.00;57;;;
16-feb-00;10.00;48;;;
16-feb-00;11.00;31;;;
16-feb-00;12.00;16;;;
16-feb-00;13.00;-1;;;
16-feb-00;14.00;-15;;;
16-feb-00;15.00;-18;;;
16-feb-00;16.00;-16;;;
16-feb-00;17.00;-1;;;
16-feb-00;18.00;20;;;
16-feb-00;19.00;39;;;
16-feb-00;20.00;55;;;
16-feb-00;21.00;67;;;
16-feb-00;22.00;72;;;
16-feb-00;23.00;64;;;
17-feb-00;0.00;49;;;
17-feb-00;1.00;35;;;
17-feb-00;2.00;22;;;
17-feb-00;3.00;14;;;
17-feb-00;4.00;15;;;
17-feb-00;5.00;23;;;
17-feb-00;6.00;31;;;
17-feb-00;7.00;43;;;
17-feb-00;8.00;55;;;
17-feb-00;9.00;59;;;
17-feb-00;10.00;48;;;
17-feb-00;11.00;33;;;
17-feb-00;12.00;16;;;
17-feb-00;13.00;-5;;;
17-feb-00;14.00;-23;;;
17-feb-00;15.00;-28;;;
17-feb-00;16.00;-21;;;
17-feb-00;17.00;-8;;;
17-feb-00;18.00;11;;;
17-feb-00;19.00;31;;;
17-feb-00;20.00;47;;;
17-feb-00;21.00;55;;;
17-feb-00;22.00;62;;;
17-feb-00;23.00;57;;;
18-feb-00;0.00;40;;;
18-feb-00;1.00;24;;;
18-feb-00;2.00;8;;;
18-feb-00;3.00;-4;;;
18-feb-00;4.00;-9;;;
18-feb-00;5.00;-5;;;
18-feb-00;6.00;11;;;
18-feb-00;7.00;29;;;
18-feb-00;8.00;43;;;
18-feb-00;9.00;55;;;
18-feb-00;10.00;57;;;
18-feb-00;11.00;48;;;
18-feb-00;12.00;31;;;
18-feb-00;13.00;11;;;
18-feb-00;14.00;-9;;;
18-feb-00;15.00;-26;;;
18-feb-00;16.00;-36;;;
18-feb-00;17.00;-37;;;
18-feb-00;18.00;-24;;;
18-feb-00;19.00;-1;;;
18-feb-00;20.00;23;;;
18-feb-00;21.00;43;;;
18-feb-00;22.00;56;;;
18-feb-00;23.00;62;;;
19-feb-00;0.00;57;;;
19-feb-00;1.00;43;;;
19-feb-00;2.00;25;;;
19-feb-00;3.00;9;;;
19-feb-00;4.00;3;;;
19-feb-00;5.00;7;;;
19-feb-00;6.00;23;;;
19-feb-00;7.00;43;;;
19-feb-00;8.00;63;;;
19-feb-00;9.00;76;;;
19-feb-00;10.00;81;;;
19-feb-00;11.00;80;;;
19-feb-00;12.00;67;;;
19-feb-00;13.00;46;;;
19-feb-00;14.00;24;;;
19-feb-00;15.00;3;;;
19-feb-00;16.00;-16;;;
19-feb-00;17.00;-26;;;
19-feb-00;18.00;-25;;;
19-feb-00;19.00;-8;;;
19-feb-00;20.00;16;;;
19-feb-00;21.00;40;;;
19-feb-00;22.00;60;;;
19-feb-00;23.00;72;;;
20-feb-00;0.00;75;;;
20-feb-00;1.00;64;;;
20-feb-00;2.00;46;;;
20-feb-00;3.00;25;;;
20-feb-00;4.00;9;;;
20-feb-00;5.00;0;;;
20-feb-00;6.00;-1;;;
20-feb-00;7.00;12;;;
20-feb-00;8.00;31;;;
20-feb-00;9.00;50;;;
20-feb-00;10.00;62;;;
20-feb-00;11.00;67;;;
20-feb-00;12.00;59;;;
20-feb-00;13.00;40;;;
20-feb-00;14.00;19;;;
20-feb-00;15.00;-5;;;
20-feb-00;16.00;-24;;;
20-feb-00;17.00;-37;;;
20-feb-00;18.00;-39;;;
20-feb-00;19.00;-26;;;
20-feb-00;20.00;-5;;;
20-feb-00;21.00;20;;;
20-feb-00;22.00;39;;;
20-feb-00;23.00;55;;;
21-feb-00;0.00;63;;;
21-feb-00;1.00;59;;;
21-feb-00;2.00;40;;;
21-feb-00;3.00;22;;;
21-feb-00;4.00;4;;;
21-feb-00;5.00;-10;;;
21-feb-00;6.00;-15;;;
21-feb-00;7.00;-5;;;
21-feb-00;8.00;11;;;
21-feb-00;9.00;31;;;
21-feb-00;10.00;44;;;
21-feb-00;11.00;52;;;
21-feb-00;12.00;51;;;
21-feb-00;13.00;39;;;
21-feb-00;14.00;18;;;
21-feb-00;15.00;-1;;;
21-feb-00;16.00;-21;;;
21-feb-00;17.00;-37;;;
21-feb-00;18.00;-41;;;
21-feb-00;19.00;-36;;;
21-feb-00;20.00;-19;;;
21-feb-00;21.00;4;;;
21-feb-00;22.00;23;;;
21-feb-00;23.00;41;;;
22-feb-00;0.00;52;;;
22-feb-00;1.00;52;;;
22-feb-00;2.00;43;;;
22-feb-00;3.00;25;;;
22-feb-00;4.00;8;;;
22-feb-00;5.00;-7;;;
22-feb-00;6.00;-13;;;
22-feb-00;7.00;-12;;;
22-feb-00;8.00;-1;;;
22-feb-00;9.00;15;;;
22-feb-00;10.00;31;;;
22-feb-00;11.00;41;;;
22-feb-00;12.00;44;;;
22-feb-00;13.00;38;;;
22-feb-00;14.00;23;;;
22-feb-00;15.00;4;;;
22-feb-00;16.00;-15;;;
22-feb-00;17.00;-31;;;
22-feb-00;18.00;-40;;;
22-feb-00;19.00;-37;;;
22-feb-00;20.00;-25;;;
22-feb-00;21.00;-5;;;
22-feb-00;22.00;16;;;
22-feb-00;23.00;31;;;
23-feb-00;0.00;43;;;
23-feb-00;1.00;47;;;
23-feb-00;2.00;43;;;
23-feb-00;3.00;30;;;
23-feb-00;4.00;14;;;
23-feb-00;5.00;0;;;
23-feb-00;6.00;-8;;;
23-feb-00;7.00;-13;;;
23-feb-00;8.00;-10;;;
23-feb-00;9.00;1;;;
23-feb-00;10.00;16;;;
23-feb-00;11.00;27;;;
23-feb-00;12.00;33;;;
23-feb-00;13.00;32;;;
23-feb-00;14.00;23;;;
23-feb-00;15.00;8;;;
23-feb-00;16.00;-8;;;
23-feb-00;17.00;-23;;;
23-feb-00;18.00;-33;;;
23-feb-00;19.00;-34;;;
23-feb-00;20.00;-26;;;
23-feb-00;21.00;-12;;;
23-feb-00;22.00;7;;;
23-feb-00;23.00;23;;;
24-feb-00;0.00;36;;;
24-feb-00;1.00;43;;;
24-feb-00;2.00;44;;;
24-feb-00;3.00;36;;;
24-feb-00;4.00;22;;;
24-feb-00;5.00;6;;;
24-feb-00;6.00;-8;;;
24-feb-00;7.00;-16;;;
24-feb-00;8.00;-19;;;
24-feb-00;9.00;-13;;;
24-feb-00;10.00;-2;;;
24-feb-00;11.00;11;;;
24-feb-00;12.00;18;;;
24-feb-00;13.00;20;;;
24-feb-00;14.00;14;;;
24-feb-00;15.00;3;;;
24-feb-00;16.00;-9;;;
24-feb-00;17.00;-23;;;
24-feb-00;18.00;-31;;;
24-feb-00;19.00;-33;;;
24-feb-00;20.00;-26;;;
24-feb-00;21.00;-15;;;
24-feb-00;22.00;3;;;
24-feb-00;23.00;18;;;
25-feb-00;0.00;31;;;
25-feb-00;1.00;41;;;
25-feb-00;2.00;46;;;
25-feb-00;3.00;41;;;
25-feb-00;4.00;30;;;
25-feb-00;5.00;16;;;
25-feb-00;6.00;3;;;
25-feb-00;7.00;-8;;;
25-feb-00;8.00;-13;;;
25-feb-00;9.00;-12;;;
25-feb-00;10.00;-5;;;
25-feb-00;11.00;4;;;
25-feb-00;12.00;11;;;
25-feb-00;13.00;14;;;
25-feb-00;14.00;8;;;
25-feb-00;15.00;0;;;
25-feb-00;16.00;-8;;;
25-feb-00;17.00;-16;;;
25-feb-00;18.00;-19;;;
25-feb-00;19.00;-18;;;
25-feb-00;20.00;-10;;;
25-feb-00;21.00;-1;;;
25-feb-00;22.00;11;;;
25-feb-00;23.00;22;;;
26-feb-00;0.00;31;;;
26-feb-00;1.00;36;;;
26-feb-00;2.00;39;;;
26-feb-00;3.00;39;;;
26-feb-00;4.00;27;;;
26-feb-00;5.00;16;;;
26-feb-00;6.00;4;;;
26-feb-00;7.00;-8;;;
26-feb-00;8.00;-16;;;
26-feb-00;9.00;-20;;;
26-feb-00;10.00;-21;;;
26-feb-00;11.00;-21;;;
26-feb-00;12.00;-20;;;
26-feb-00;13.00;-17;;;
26-feb-00;14.00;-16;;;
26-feb-00;15.00;-15;;;
26-feb-00;16.00;-13;;;
26-feb-00;17.00;-12;;;
26-feb-00;18.00;-10;;;
26-feb-00;19.00;-7;;;
26-feb-00;20.00;-2;;;
26-feb-00;21.00;3;;;
26-feb-00;22.00;8;;;
26-feb-00;23.00;14;;;
27-feb-00;0.00;22;;;
27-feb-00;1.00;26;;;
27-feb-00;2.00;27;;;
27-feb-00;3.00;24;;;
27-feb-00;4.00;19;;;
27-feb-00;5.00;11;;;
27-feb-00;6.00;3;;;
27-feb-00;7.00;-5;;;
27-feb-00;8.00;-12;;;
27-feb-00;9.00;-20;;;
27-feb-00;10.00;-25;;;
27-feb-00;11.00;-28;;;
27-feb-00;12.00;-28;;;
27-feb-00;13.00;-25;;;
27-feb-00;14.00;-21;;;
27-feb-00;15.00;-15;;;
27-feb-00;16.00;-8;;;
27-feb-00;17.00;-5;;;
27-feb-00;18.00;-1;;;
27-feb-00;19.00;3;;;
27-feb-00;20.00;6;;;
27-feb-00;21.00;7;;;
27-feb-00;22.00;8;;;
27-feb-00;23.00;8;;;
28-feb-00;0.00;8;;;
28-feb-00;1.00;8;;;
28-feb-00;2.00;9;;;
28-feb-00;3.00;12;;;
28-feb-00;4.00;12;;;
28-feb-00;5.00;11;;;
28-feb-00;6.00;7;;;
28-feb-00;7.00;-1;;;
28-feb-00;8.00;-8;;;
28-feb-00;9.00;-15;;;
28-feb-00;10.00;-21;;;
28-feb-00;11.00;-24;;;
28-feb-00;12.00;-26;;;
28-feb-00;13.00;-25;;;
28-feb-00;14.00;-24;;;
28-feb-00;15.00;-19;;;
28-feb-00;16.00;-12;;;
28-feb-00;17.00;-5;;;
28-feb-00;18.00;4;;;
28-feb-00;19.00;8;;;
28-feb-00;20.00;12;;;
28-feb-00;21.00;14;;;
28-feb-00;22.00;11;;;
28-feb-00;23.00;8;;;
29-feb-00;0.00;3;;;
29-feb-00;1.00;-1;;;
29-feb-00;2.00;-1;;;
29-feb-00;3.00;3;;;
29-feb-00;4.00;7;;;
29-feb-00;5.00;9;;;
29-feb-00;6.00;11;;;
29-feb-00;7.00;11;;;
29-feb-00;8.00;8;;;
29-feb-00;9.00;4;;;
29-feb-00;10.00;-4;;;
29-feb-00;11.00;-12;;;
29-feb-00;12.00;-23;;;
29-feb-00;13.00;-29;;;
29-feb-00;14.00;-33;;;
29-feb-00;15.00;-31;;;
29-feb-00;16.00;-23;;;
29-feb-00;17.00;-9;;;
29-feb-00;18.00;3;;;
29-feb-00;19.00;15;;;
29-feb-00;20.00;23;;;
29-feb-00;21.00;25;;;
29-feb-00;22.00;24;;;
29-feb-00;23.00;20;;;
1-mar-00;0.00;14;;;
1-mar-00;1.00;9;;;
1-mar-00;2.00;8;;;
1-mar-00;3.00;11;;;
1-mar-00;4.00;18;;;
1-mar-00;5.00;27;;;
1-mar-00;6.00;36;;;
1-mar-00;7.00;40;;;
1-mar-00;8.00;40;;;
1-mar-00;9.00;36;;;
1-mar-00;10.00;27;;;
1-mar-00;11.00;17;;;
1-mar-00;12.00;8;;;
1-mar-00;13.00;-3;;;
1-mar-00;14.00;-8;;;
1-mar-00;15.00;-7;;;
1-mar-00;16.00;-4;;;
1-mar-00;17.00;8;;;
1-mar-00;18.00;25;;;
1-mar-00;19.00;43;;;
1-mar-00;20.00;55;;;
1-mar-00;21.00;63;;;
1-mar-00;22.00;67;;;
1-mar-00;23.00;57;;;
2-mar-00;0.00;46;;;
2-mar-00;1.00;35;;;
2-mar-00;2.00;23;;;
2-mar-00;3.00;16;;;
2-mar-00;4.00;14;;;
2-mar-00;5.00;16;;;
2-mar-00;6.00;25;;;
2-mar-00;7.00;30;;;
2-mar-00;8.00;31;;;
2-mar-00;9.00;30;;;
2-mar-00;10.00;20;;;
2-mar-00;11.00;6;;;
2-mar-00;12.00;-8;;;
2-mar-00;13.00;-24;;;
2-mar-00;14.00;-33;;;
2-mar-00;15.00;-37;;;
2-mar-00;16.00;-32;;;
2-mar-00;17.00;-18;;;
2-mar-00;18.00;-1;;;
2-mar-00;19.00;16;;;
2-mar-00;20.00;31;;;
2-mar-00;21.00;43;;;
2-mar-00;22.00;48;;;
2-mar-00;23.00;43;;;
3-mar-00;0.00;36;;;
3-mar-00;1.00;24;;;
3-mar-00;2.00;11;;;
3-mar-00;3.00;3;;;
3-mar-00;4.00;-1;;;
3-mar-00;5.00;0;;;
3-mar-00;6.00;11;;;
3-mar-00;7.00;23;;;
3-mar-00;8.00;32;;;
3-mar-00;9.00;39;;;
3-mar-00;10.00;33;;;
3-mar-00;11.00;22;;;
3-mar-00;12.00;7;;;
3-mar-00;13.00;-10;;;
3-mar-00;14.00;-26;;;
3-mar-00;15.00;-33;;;
3-mar-00;16.00;-33;;;
3-mar-00;17.00;-21;;;
3-mar-00;18.00;-5;;;
3-mar-00;19.00;16;;;
3-mar-00;20.00;32;;;
3-mar-00;21.00;44;;;
3-mar-00;22.00;51;;;
3-mar-00;23.00;49;;;
4-mar-00;0.00;39;;;
4-mar-00;1.00;23;;;
4-mar-00;2.00;8;;;
4-mar-00;3.00;-4;;;
4-mar-00;4.00;-8;;;
4-mar-00;5.00;-1;;;
4-mar-00;6.00;12;;;
4-mar-00;7.00;28;;;
4-mar-00;8.00;43;;;
4-mar-00;9.00;50;;;
4-mar-00;10.00;51;;;
4-mar-00;11.00;41;;;
4-mar-00;12.00;25;;;
4-mar-00;13.00;8;;;
4-mar-00;14.00;-9;;;
4-mar-00;15.00;-24;;;
4-mar-00;16.00;-28;;;
4-mar-00;17.00;-25;;;
4-mar-00;18.00;-10;;;
4-mar-00;19.00;9;;;
4-mar-00;20.00;28;;;
4-mar-00;21.00;43;;;
4-mar-00;22.00;55;;;
4-mar-00;23.00;56;;;
5-mar-00;0.00;48;;;
5-mar-00;1.00;31;;;
5-mar-00;2.00;14;;;
5-mar-00;3.00;-1;;;
5-mar-00;4.00;-8;;;
5-mar-00;5.00;-10;;;
5-mar-00;6.00;-2;;;
5-mar-00;7.00;14;;;
5-mar-00;8.00;28;;;
5-mar-00;9.00;43;;;
5-mar-00;10.00;52;;;
5-mar-00;11.00;50;;;
5-mar-00;12.00;35;;;
5-mar-00;13.00;14;;;
5-mar-00;14.00;-8;;;
5-mar-00;15.00;-28;;;
5-mar-00;16.00;-40;;;
5-mar-00;17.00;-44;;;
5-mar-00;18.00;-36;;;
5-mar-00;19.00;-18;;;
5-mar-00;20.00;1;;;
5-mar-00;21.00;17;;;
5-mar-00;22.00;30;;;
5-mar-00;23.00;36;;;
6-mar-00;0.00;34;;;
6-mar-00;1.00;22;;;
6-mar-00;2.00;7;;;
6-mar-00;3.00;-10;;;
6-mar-00;4.00;-24;;;
6-mar-00;5.00;-28;;;
6-mar-00;6.00;-21;;;
6-mar-00;7.00;-4;;;
6-mar-00;8.00;16;;;
6-mar-00;9.00;35;;;
6-mar-00;10.00;46;;;
6-mar-00;11.00;48;;;
6-mar-00;12.00;36;;;
6-mar-00;13.00;18;;;
6-mar-00;14.00;-5;;;
6-mar-00;15.00;-26;;;
6-mar-00;16.00;-45;;;
6-mar-00;17.00;-56;;;
6-mar-00;18.00;-56;;;
6-mar-00;19.00;-41;;;
6-mar-00;20.00;-20;;;
6-mar-00;21.00;4;;;
6-mar-00;22.00;22;;;
6-mar-00;23.00;35;;;
7-mar-00;0.00;39;;;
7-mar-00;1.00;32;;;
7-mar-00;2.00;16;;;
7-mar-00;3.00;-1;;;
7-mar-00;4.00;-17;;;
7-mar-00;5.00;-28;;;
7-mar-00;6.00;-28;;;
7-mar-00;7.00;-16;;;
7-mar-00;8.00;4;;;
7-mar-00;9.00;22;;;
7-mar-00;10.00;36;;;
7-mar-00;11.00;41;;;
7-mar-00;12.00;36;;;
7-mar-00;13.00;21;;;
7-mar-00;14.00;-1;;;
7-mar-00;15.00;-24;;;
7-mar-00;16.00;-44;;;
7-mar-00;17.00;-57;;;
7-mar-00;18.00;-60;;;
7-mar-00;19.00;-45;;;
7-mar-00;20.00;-24;;;
7-mar-00;21.00;3;;;
7-mar-00;22.00;23;;;
7-mar-00;23.00;39;;;
8-mar-00;0.00;48;;;
8-mar-00;1.00;44;;;
8-mar-00;2.00;31;;;
8-mar-00;3.00;13;;;
8-mar-00;4.00;-6;;;
8-mar-00;5.00;-21;;;
8-mar-00;6.00;-30;;;
8-mar-00;7.00;-28;;;
8-mar-00;8.00;-16;;;
8-mar-00;9.00;2;;;
8-mar-00;10.00;20;;;
8-mar-00;11.00;28;;;
8-mar-00;12.00;27;;;
8-mar-00;13.00;16;;;
8-mar-00;14.00;-1;;;
8-mar-00;15.00;-24;;;
8-mar-00;16.00;-42;;;
8-mar-00;17.00;-55;;;
8-mar-00;18.00;-56;;;
8-mar-00;19.00;-44;;;
8-mar-00;20.00;-22;;;
8-mar-00;21.00;3;;;
8-mar-00;22.00;23;;;
8-mar-00;23.00;41;;;
9-mar-00;0.00;51;;;
9-mar-00;1.00;52;;;
9-mar-00;2.00;40;;;
9-mar-00;3.00;22;;;
9-mar-00;4.00;4;;;
9-mar-00;5.00;-14;;;
9-mar-00;6.00;-25;;;
9-mar-00;7.00;-29;;;
9-mar-00;8.00;-21;;;
9-mar-00;9.00;-7;;;
9-mar-00;10.00;8;;;
9-mar-00;11.00;20;;;
9-mar-00;12.00;25;;;
9-mar-00;13.00;22;;;
9-mar-00;14.00;9;;;
9-mar-00;15.00;-6;;;
9-mar-00;16.00;-22;;;
9-mar-00;17.00;-33;;;
9-mar-00;18.00;-37;;;
9-mar-00;19.00;-28;;;
9-mar-00;20.00;-12;;;
9-mar-00;21.00;8;;;
9-mar-00;22.00;27;;;
9-mar-00;23.00;42;;;
10-mar-00;0.00;52;;;
10-mar-00;1.00;55;;;
10-mar-00;2.00;49;;;
10-mar-00;3.00;36;;;
10-mar-00;4.00;16;;;
10-mar-00;5.00;-1;;;
10-mar-00;6.00;-15;;;
10-mar-00;7.00;-25;;;
10-mar-00;8.00;-28;;;
10-mar-00;9.00;-20;;;
10-mar-00;10.00;-7;;;
10-mar-00;11.00;7;;;
10-mar-00;12.00;18;;;
10-mar-00;13.00;22;;;
10-mar-00;14.00;19;;;
10-mar-00;15.00;11;;;
10-mar-00;16.00;-2;;;
10-mar-00;17.00;-13;;;
10-mar-00;18.00;-20;;;
10-mar-00;19.00;-20;;;
10-mar-00;20.00;-10;;;
10-mar-00;21.00;4;;;
10-mar-00;22.00;20;;;
10-mar-00;23.00;36;;;
11-mar-00;0.00;46;;;
11-mar-00;1.00;51;;;
11-mar-00;2.00;48;;;
11-mar-00;3.00;35;;;
11-mar-00;4.00;19;;;
11-mar-00;5.00;0;;;
11-mar-00;6.00;-16;;;
11-mar-00;7.00;-26;;;
11-mar-00;8.00;-33;;;
11-mar-00;9.00;-29;;;
11-mar-00;10.00;-18;;;
11-mar-00;11.00;-4;;;
11-mar-00;12.00;9;;;
11-mar-00;13.00;19;;;
11-mar-00;14.00;23;;;
11-mar-00;15.00;23;;;
11-mar-00;16.00;17;;;
11-mar-00;17.00;8;;;
11-mar-00;18.00;0;;;
11-mar-00;19.00;-2;;;
11-mar-00;20.00;1;;;
11-mar-00;21.00;12;;;
11-mar-00;22.00;27;;;
11-mar-00;23.00;38;;;
12-mar-00;0.00;44;;;
12-mar-00;1.00;48;;;
12-mar-00;2.00;47;;;
